Customer_id,Age,Credit_limit,Credit_utilization,Actual_Default,Num_late_payments,Max_delay,Average_delay,Total_payment,Total_bill,Payment_to_Bill_Ratio,Probability_of_Default,Risk_Score,Risk_Level
8658,26,80000,1.0,1,0,0.0,0.0,14500,165843,0.09,0.33,33,Low
3295,36,380000,0.99,0,0,0.0,0.0,28500,376858,0.08,0.3,30,Low
11157,31,180000,0.14,0,0,-2.0,-2.0,29210,25524,1.14,0.22,22,Low
21002,40,280000,1.0,1,1,2.0,0.3,48312,1123822,0.04,0.61,61,Medium
18017,40,20000,1.0,0,2,2.0,0.7,5730,84319,0.07,0.74,74,High
22753,34,200000,1.0,0,0,0.0,-0.5,81314,560948,0.14,0.24,24,Low
28033,29,50000,1.0,0,2,2.0,0.7,13500,236668,0.06,0.71,71,High
19190,43,200000,1.0,1,2,2.0,0.5,27000,741321,0.04,0.72,72,High
4620,43,150000,1.0,0,0,0.0,0.0,27161,498574,0.05,0.36,36,Medium
29121,50,400000,0.07,0,1,2.0,-0.5,9475,26084,0.36,0.69,69,High
15337,34,220000,0.02,0,0,-1.0,-1.0,4746,4606,1.03,0.31,31,Low
2720,49,150000,1.0,0,0,-2.0,-2.0,10353,325559,0.03,0.29,29,Low
13923,24,40000,1.0,1,1,2.0,0.3,9533,221934,0.04,0.68,68,High
18099,41,50000,1.0,0,4,2.0,1.3,49900,247185,0.2,0.71,71,High
5500,39,390000,1.0,0,0,-2.0,-2.0,140857,552956,0.25,0.09,9,Low
5413,49,50000,1.0,0,1,2.0,0.3,7150,133385,0.05,0.69,69,High
26117,36,80000,1.0,0,0,0.0,0.0,21100,462633,0.05,0.41,41,Medium
21995,26,170000,0.4,0,0,0.0,0.0,9320,68015,0.14,0.32,32,Low
4019,39,360000,0.0,1,1,1.0,-1.5,0,0,0.0,0.64,64,Medium
25324,28,150000,0.63,0,0,0.0,0.0,10950,94441,0.12,0.32,32,Low
2252,36,50000,0.58,0,4,2.0,1.3,6015,28871,0.21,0.77,77,High
27850,23,50000,1.0,0,1,2.0,0.3,7038,214422,0.03,0.66,66,Medium
3464,22,30000,1.0,0,0,0.0,-0.7,85570,84182,1.02,0.2,20,Low
248,27,100000,1.0,0,0,0.0,0.0,8260,196498,0.04,0.35,35,Medium
26862,39,340000,1.0,0,0,0.0,0.0,23000,724668,0.03,0.35,35,Medium
14764,36,220000,1.0,1,3,2.0,1.0,53100,1144259,0.05,0.73,73,High
2748,38,290000,1.0,0,0,0.0,0.0,35010,910730,0.04,0.34,34,Medium
25164,41,60000,1.0,0,0,0.0,0.0,16412,298156,0.06,0.41,41,Medium
2311,47,30000,1.0,0,2,2.0,0.5,5720,145450,0.04,0.77,77,High
19510,40,400000,0.32,0,0,0.0,-1.0,111136,127835,0.87,0.17,17,Low
7241,36,180000,0.11,0,0,-2.0,-2.0,17787,19519,0.91,0.24,24,Low
9912,42,110000,1.0,0,0,-1.0,-1.8,70620,456259,0.15,0.27,27,Low
11492,45,210000,1.0,0,0,0.0,0.0,14770,398665,0.04,0.37,37,Medium
13170,39,470000,0.67,0,0,0.0,-0.2,12752,315236,0.04,0.36,36,Medium
27670,24,30000,1.0,0,3,2.0,0.8,7600,167496,0.05,0.78,78,High
11290,31,280000,0.01,0,0,-2.0,-2.0,2038,3197,0.64,0.26,26,Low
2919,23,120000,1.0,1,0,0.0,0.0,13206,399832,0.03,0.35,35,Medium
28417,29,230000,0.23,0,0,0.0,-0.3,20102,53583,0.38,0.32,32,Low
5915,53,200000,0.34,0,0,-1.0,-1.2,63696,68755,0.93,0.22,22,Low
12243,35,250000,1.0,0,0,0.0,0.0,47492,1320982,0.04,0.34,34,Medium
15811,27,10000,1.0,1,2,2.0,0.7,5805,51647,0.11,0.73,73,High
26009,39,100000,0.02,0,0,-2.0,-2.0,0,1884,0.0,0.27,27,Low
24743,34,280000,1.0,0,0,0.0,0.0,142951,1249163,0.11,0.14,14,Low
16523,23,20000,1.0,0,2,2.0,0.5,6750,111300,0.06,0.74,74,High
17470,32,90000,1.0,0,0,0.0,0.0,10500,267365,0.04,0.37,37,Medium
24342,38,200000,1.0,1,4,2.0,1.3,25500,610972,0.04,0.78,78,High
3331,29,50000,1.0,0,2,2.0,0.5,4232,296086,0.01,0.76,76,High
3729,28,110000,1.0,1,3,2.0,0.8,20500,665397,0.03,0.78,78,High
20336,54,90000,1.0,1,5,3.0,1.8,19300,527173,0.04,0.91,91,High
24388,40,320000,0.2,0,0,-1.0,-1.0,65789,64339,1.02,0.2,20,Low
12553,42,70000,1.0,1,0,0.0,0.0,17090,426265,0.04,0.44,44,Medium
8401,32,100000,1.0,0,3,2.0,1.0,17300,335437,0.05,0.74,74,High
8542,50,490000,0.07,1,0,-1.0,-1.0,25500,35853,0.71,0.29,29,Low
16006,34,20000,1.0,0,0,0.0,-1.3,40760,20566,1.98,0.37,37,Medium
26468,49,100000,1.0,0,0,0.0,0.0,13023,250422,0.05,0.4,40,Medium
8466,29,80000,1.0,0,0,0.0,-0.2,11665,288272,0.04,0.38,38,Medium
9551,30,80000,1.0,0,6,2.0,2.0,19280,452564,0.04,0.87,87,High
20920,36,50000,1.0,1,2,2.0,0.7,7362,236141,0.03,0.74,74,High
15819,26,400000,0.85,0,0,0.0,0.0,11115,341164,0.03,0.32,32,Low
8810,59,30000,1.0,0,0,0.0,0.0,3826,108173,0.04,0.46,46,Medium
16388,38,450000,0.9,0,0,0.0,0.0,154619,405747,0.38,0.15,15,Low
23134,37,280000,1.0,1,0,0.0,0.0,45715,966528,0.05,0.31,31,Low
18745,29,220000,1.0,0,0,0.0,0.0,14522,504789,0.03,0.34,34,Medium
7477,42,30000,1.0,1,0,0.0,0.0,10673,73797,0.14,0.38,38,Medium
23602,41,240000,0.08,0,0,-2.0,-2.0,21041,20068,1.05,0.25,25,Low
9714,29,360000,0.01,0,2,2.0,-0.2,3094,2484,1.25,0.73,73,High
21858,27,210000,0.03,0,0,0.0,-1.0,1008,5708,0.18,0.4,40,Medium
7597,35,470000,0.77,0,0,0.0,0.0,15321,360533,0.04,0.33,33,Low
15198,26,140000,1.0,0,0,0.0,0.0,28444,634871,0.04,0.34,34,Medium
11076,45,50000,1.0,0,0,0.0,-0.8,18993,61647,0.31,0.4,40,Medium
11908,43,130000,0.93,1,6,3.0,2.2,6200,120859,0.05,0.9,90,High
29690,36,200000,0.01,0,0,-1.0,-1.0,2376,2376,1.0,0.32,32,Low
12372,28,40000,1.0,1,5,2.0,1.5,6000,137584,0.04,0.83,83,High
28451,37,320000,1.0,0,0,-2.0,-2.0,137008,424422,0.32,0.09,9,Low
10131,38,470000,1.0,0,0,0.0,0.0,36909,933633,0.04,0.32,32,Low
9357,29,130000,0.01,1,0,-2.0,-2.0,2315,1834,1.26,0.27,27,Low
8225,22,30000,1.0,0,5,2.0,1.5,7519,172838,0.04,0.85,85,High
9135,43,260000,1.0,0,0,0.0,0.0,72424,433332,0.17,0.23,23,Low
2494,32,290000,1.0,0,0,0.0,0.0,19300,473104,0.04,0.33,33,Low
9727,30,140000,0.01,1,0,-1.0,-1.0,1956,1956,1.0,0.31,31,Low
11910,38,350000,0.08,0,0,0.0,-0.8,13675,27443,0.5,0.38,38,Medium
12154,23,70000,0.44,0,0,0.0,-0.5,9988,30490,0.33,0.34,34,Medium
29525,42,30000,1.0,1,6,2.0,1.8,9101,155300,0.06,0.89,89,High
29301,25,200000,1.0,1,6,2.0,2.0,31380,907004,0.03,0.83,83,High
18349,23,50000,1.0,0,0,0.0,0.0,13755,82333,0.17,0.33,33,Low
6921,32,260000,0.02,1,0,-2.0,-2.0,5922,5922,1.0,0.26,26,Low
15975,35,50000,1.0,0,0,0.0,0.0,17000,135276,0.13,0.36,36,Medium
7445,25,30000,1.0,0,0,0.0,0.0,10600,151890,0.07,0.39,39,Medium
16133,40,30000,1.0,1,1,2.0,0.3,8821,173029,0.05,0.71,71,High
12760,29,300000,0.05,0,0,0.0,-0.8,34811,14913,2.33,0.37,37,Medium
28248,32,30000,0.17,0,0,0.0,-1.3,1752,5096,0.34,0.43,43,Medium
8280,39,90000,0.31,0,0,-1.0,-1.0,25458,27931,0.91,0.28,28,Low
28167,32,30000,1.0,1,0,0.0,0.0,8900,175512,0.05,0.42,42,Medium
29088,56,140000,0.61,0,4,3.0,1.3,12000,86045,0.14,0.86,86,High
15157,23,70000,1.0,0,0,0.0,0.0,9930,208743,0.05,0.35,35,Medium
7534,41,350000,0.02,0,0,-2.0,-2.0,9911,8009,1.24,0.27,27,Low
2841,32,210000,0.51,0,0,0.0,-0.5,75266,107484,0.7,0.23,23,Low
22503,44,50000,1.0,1,3,3.0,1.2,7075,115642,0.06,0.83,83,High
8142,28,30000,0.39,0,0,-1.0,-1.2,16746,11656,1.44,0.3,30,Low
15900,24,160000,0.18,0,0,0.0,-0.7,24234,28249,0.86,0.32,32,Low
21166,38,260000,0.02,1,3,3.0,0.2,0,5000,0.0,0.85,85,High
5547,24,30000,1.0,0,0,0.0,0.0,3683,99809,0.04,0.37,37,Medium
2643,25,50000,1.0,0,1,3.0,0.5,10672,153350,0.07,0.73,73,High
3199,24,20000,1.0,0,1,2.0,0.3,11663,114121,0.1,0.67,67,High
27983,28,100000,1.0,0,0,0.0,0.0,18800,527877,0.04,0.39,39,Medium
10311,25,50000,0.87,0,0,0.0,-0.2,13128,43258,0.3,0.33,33,Low
17044,26,50000,1.0,1,6,2.0,2.0,9808,291726,0.03,0.87,87,High
22322,28,240000,0.14,0,0,0.0,-0.5,34480,33706,1.02,0.32,32,Low
7243,47,320000,0.49,0,2,2.0,0.0,137994,156292,0.88,0.4,40,Medium
11755,27,160000,0.08,0,1,1.0,-0.7,6204,12408,0.5,0.56,56,Medium
27691,25,270000,0.06,0,0,-1.0,-1.0,29338,16145,1.82,0.26,26,Low
8775,25,150000,1.0,0,1,2.0,0.3,10102,222008,0.05,0.61,61,Medium
28163,44,210000,0.08,0,0,-1.0,-1.5,1938,16931,0.11,0.35,35,Medium
22712,35,320000,1.0,1,0,0.0,0.0,33048,839181,0.04,0.33,33,Low
25207,23,110000,0.43,0,0,0.0,-0.8,48671,46821,1.04,0.29,29,Low
25909,32,80000,0.07,0,0,0.0,-1.3,0,5988,0.0,0.43,43,Medium
11550,39,80000,1.0,1,0,0.0,0.0,13100,313035,0.04,0.4,40,Medium
20944,39,280000,1.0,1,1,2.0,0.3,32093,947270,0.03,0.64,64,Medium
26980,47,390000,0.12,0,0,-1.0,-1.0,42658,48271,0.88,0.24,24,Low
23627,43,270000,1.0,0,0,0.0,0.0,22052,622427,0.04,0.36,36,Medium
23772,60,80000,1.0,0,0,0.0,0.0,12869,98704,0.13,0.39,39,Medium
23044,33,160000,0.17,1,0,-1.0,-1.7,26808,27507,0.97,0.29,29,Low
23576,38,210000,0.0,0,0,-2.0,-2.0,0,-486,-0.0,0.27,27,Low
22105,29,100000,0.28,0,0,0.0,-0.5,49846,27508,1.81,0.32,32,Low
3833,48,120000,0.11,1,1,2.0,-0.3,9115,13159,0.69,0.69,69,High
2776,40,210000,0.17,0,0,0.0,-0.3,22362,36322,0.62,0.34,34,Medium
2102,35,140000,1.0,0,6,2.0,2.0,13600,354851,0.04,0.85,85,High
4095,33,150000,1.0,0,0,0.0,0.0,32030,819828,0.04,0.37,37,Medium
26726,27,210000,0.69,0,0,0.0,0.0,19079,144739,0.13,0.3,30,Low
4772,40,200000,1.0,0,0,0.0,-0.2,41726,1005906,0.04,0.36,36,Medium
24127,27,80000,1.0,1,2,2.0,0.7,19515,367111,0.05,0.7,70,High
29995,34,80000,1.0,1,6,2.0,2.0,21500,470933,0.05,0.87,87,High
12251,39,340000,0.51,0,0,-2.0,-2.0,81511,172302,0.47,0.1,10,Low
28894,41,30000,0.59,0,3,3.0,0.7,20812,17780,1.17,0.82,82,High
16607,32,80000,1.0,0,1,2.0,0.3,12029,247719,0.05,0.65,65,Medium
4536,37,230000,0.0,1,1,1.0,-1.5,0,0,0.0,0.64,64,Medium
13801,43,450000,0.0,0,2,2.0,-0.7,0,1000,0.0,0.77,77,High
14941,55,50000,1.0,0,0,0.0,0.0,7451,158643,0.05,0.43,43,Medium
12105,23,70000,1.0,0,1,2.0,0.3,5120,90091,0.06,0.61,61,Medium
9062,46,220000,1.0,0,2,2.0,0.7,37501,1266357,0.03,0.73,73,High
3669,37,300000,0.07,0,3,2.0,0.3,10969,20146,0.54,0.75,75,High
22378,28,220000,1.0,0,0,0.0,0.0,17512,269398,0.07,0.32,32,Low
15860,29,260000,0.2,0,1,1.0,-0.5,60174,52128,1.15,0.4,40,Medium
21307,51,110000,1.0,0,0,0.0,0.0,13000,285919,0.05,0.4,40,Medium
19887,34,340000,1.0,0,0,0.0,0.0,91020,998624,0.09,0.2,20,Low
10317,23,20000,1.0,1,4,2.0,1.3,7000,99280,0.07,0.8,80,High
13991,47,100000,0.23,0,0,0.0,-1.3,0,22970,0.0,0.46,46,Medium
24998,48,210000,1.0,0,0,0.0,-0.3,31950,504266,0.06,0.37,37,Medium
27227,33,320000,0.13,0,0,-2.0,-2.0,45336,41093,1.1,0.19,19,Low
23763,48,390000,0.06,0,1,1.0,-0.7,21796,21596,1.01,0.57,57,Medium
20019,42,500000,1.0,0,0,0.0,0.0,74810,1883007,0.04,0.28,28,Low
17760,52,180000,1.0,0,0,0.0,0.0,33909,940797,0.04,0.41,41,Medium
2318,46,50000,1.0,0,0,0.0,0.0,7600,171578,0.04,0.41,41,Medium
306,26,110000,0.12,0,0,-2.0,-2.0,12124,12860,0.94,0.24,24,Low
16555,30,10000,1.0,1,6,3.0,2.7,0,13800,0.0,0.88,88,High
21197,35,230000,1.0,0,0,0.0,0.0,38988,1034571,0.04,0.35,35,Medium
26513,53,240000,1.0,0,1,2.0,0.3,14971,478653,0.03,0.67,67,High
13717,38,100000,1.0,0,2,2.0,0.5,49760,288042,0.17,0.63,63,Medium
27895,29,150000,1.0,0,0,0.0,-0.2,86454,574933,0.15,0.17,17,Low
21481,24,20000,1.0,1,5,3.0,2.3,2600,119345,0.02,0.88,88,High
25083,48,260000,1.0,0,0,0.0,0.0,36400,905201,0.04,0.36,36,Medium
15530,33,260000,1.0,0,0,0.0,0.0,55047,436760,0.13,0.25,25,Low
20440,24,80000,1.0,1,4,2.0,1.2,37200,1005080,0.04,0.85,85,High
20806,37,30000,1.0,1,0,0.0,0.0,5157,78944,0.07,0.39,39,Medium
28593,42,60000,1.0,0,0,0.0,0.0,13651,342496,0.04,0.44,44,Medium
27705,24,50000,1.0,0,5,2.0,1.5,15000,220273,0.07,0.83,83,High
22099,29,200000,0.46,0,0,0.0,-0.3,17865,91078,0.2,0.33,33,Low
27745,26,50000,0.38,0,0,0.0,-1.2,16400,18770,0.87,0.39,39,Medium
25827,38,500000,0.58,0,0,0.0,0.0,20400,289056,0.07,0.33,33,Low
27596,38,50000,1.0,1,0,0.0,-1.3,0,51400,0.0,0.46,46,Medium
26882,29,500000,0.11,0,0,-1.0,-1.0,37166,54542,0.68,0.23,23,Low
21969,28,120000,0.01,0,0,-2.0,-2.0,136,1749,0.08,0.25,25,Low
29969,34,20000,1.0,0,0,0.0,-0.2,23514,87547,0.27,0.38,38,Medium
3977,25,50000,1.0,0,1,2.0,0.2,12516,124368,0.1,0.64,64,Medium
29492,31,320000,0.0,1,1,1.0,-1.5,455,-1256,0.0,0.62,62,Medium
18697,28,200000,0.33,0,0,-1.0,-1.0,102681,65857,1.56,0.16,16,Low
392,39,280000,0.63,1,1,1.0,0.0,48684,176185,0.28,0.39,39,Medium
27855,27,60000,1.0,0,0,0.0,0.0,11900,256031,0.05,0.38,38,Medium
17249,38,20000,1.0,1,6,3.0,2.5,2981,106399,0.03,0.92,92,High
18731,23,50000,1.0,1,0,0.0,0.0,8160,158947,0.05,0.36,36,Medium
150,60,260000,0.09,0,1,1.0,-0.8,24469,22957,1.07,0.61,61,Medium
15802,24,90000,1.0,0,0,0.0,0.0,44971,117199,0.38,0.24,24,Low
24689,46,500000,0.1,0,0,-1.0,-1.0,61932,48577,1.27,0.23,23,Low
14883,50,100000,0.56,0,1,1.0,-0.5,47567,56477,0.84,0.5,50,Medium
28401,47,160000,0.0,0,1,1.0,-1.5,0,0,0.0,0.66,66,Medium
5001,60,170000,0.0,0,1,1.0,-1.2,200,200,1.0,0.68,68,High
18236,56,90000,1.0,0,0,0.0,0.0,18421,293324,0.06,0.41,41,Medium
22044,24,150000,0.93,0,0,0.0,0.0,15000,139130,0.11,0.31,31,Low
28424,31,210000,1.0,0,0,0.0,0.0,17127,244151,0.07,0.33,33,Low
565,45,390000,0.03,0,5,2.0,1.5,9874,11073,0.89,0.82,82,High
23412,30,180000,1.0,0,0,0.0,0.0,43601,1050824,0.04,0.35,35,Medium
1663,27,90000,0.13,0,2,2.0,-0.7,13000,11563,1.12,0.72,72,High
240,41,140000,0.83,1,0,0.0,0.0,13597,115854,0.12,0.35,35,Medium
3670,36,260000,0.09,0,0,-1.0,-1.0,23760,23925,0.99,0.28,28,Low
13393,25,50000,1.0,0,0,0.0,0.0,4025,96529,0.04,0.35,35,Medium
10816,24,10000,1.0,1,4,3.0,1.8,1320,55875,0.02,0.86,86,High
23754,60,150000,0.0,0,0,-2.0,-2.0,500,500,1.0,0.33,33,Low
10429,30,400000,1.0,0,0,0.0,0.0,115697,1324770,0.09,0.17,17,Low
26420,48,60000,1.0,0,0,0.0,0.0,9758,350403,0.03,0.46,46,Medium
26784,30,80000,1.0,0,0,0.0,-0.2,28029,270603,0.1,0.34,34,Medium
12231,37,30000,1.0,0,3,2.0,1.0,12760,142043,0.09,0.77,77,High
6471,34,160000,0.06,0,2,2.0,0.0,5422,9584,0.57,0.71,71,High
3651,34,280000,1.0,0,0,0.0,0.0,16600,428841,0.04,0.34,34,Medium
4262,50,30000,1.0,0,1,2.0,0.3,8873,171619,0.05,0.73,73,High
17739,59,50000,0.0,1,1,1.0,-1.5,2700,-481,0.0,0.68,68,High
25974,33,50000,1.0,0,0,0.0,-0.2,35168,150206,0.23,0.32,32,Low
8898,24,20000,1.0,0,2,2.0,0.5,24724,69699,0.35,0.69,69,High
2498,45,210000,0.02,0,0,-1.0,-1.7,12247,3944,3.11,0.4,40,Medium
25615,29,240000,1.0,0,0,0.0,0.0,53448,542652,0.1,0.26,26,Low
12819,25,70000,1.0,0,2,2.0,0.7,10085,242055,0.04,0.7,70,High
23323,44,80000,1.0,1,1,2.0,0.3,11900,223353,0.05,0.67,67,High
13577,60,50000,1.0,0,0,0.0,0.0,4975,128903,0.04,0.44,44,Medium
10103,42,30000,1.0,1,4,2.0,1.3,3692,39735,0.09,0.79,79,High
24289,29,150000,1.0,0,0,0.0,-0.3,55273,253518,0.22,0.26,26,Low
29859,41,30000,1.0,0,1,2.0,0.3,11510,137184,0.08,0.69,69,High
15888,27,360000,1.0,0,0,0.0,0.0,19908,608573,0.03,0.32,32,Low
13669,38,100000,1.0,0,0,0.0,0.0,23500,585419,0.04,0.41,41,Medium
20235,56,300000,1.0,0,0,0.0,0.0,61691,737427,0.08,0.3,30,Low
16687,41,20000,1.0,1,4,2.0,1.2,4376,104811,0.04,0.84,84,High
22287,30,20000,0.08,1,3,2.0,0.0,780,1560,0.5,0.78,78,High
2391,29,180000,0.07,1,4,2.0,0.7,4394,12623,0.35,0.79,79,High
7283,30,150000,0.44,0,0,0.0,-1.3,0,65591,0.0,0.43,43,Medium
15546,37,270000,1.0,1,1,2.0,0.3,33000,795206,0.04,0.61,61,Medium
7948,48,310000,0.0,0,0,-2.0,-2.0,0,0,0.0,0.29,29,Low
10815,27,90000,0.16,1,0,-1.0,-1.0,13589,14071,0.97,0.27,27,Low
13240,34,20000,0.1,1,2,2.0,-0.3,780,1950,0.4,0.74,74,High
17449,33,120000,0.72,1,0,0.0,-0.3,12026,86708,0.14,0.35,35,Medium
24137,29,240000,1.0,0,0,0.0,0.0,21100,572798,0.04,0.34,34,Medium
4919,39,260000,1.0,0,0,0.0,0.0,108271,567858,0.19,0.17,17,Low
13882,29,90000,0.67,1,2,2.0,0.5,3660,60400,0.06,0.68,68,High
18281,54,200000,0.23,0,2,2.0,0.5,23203,45567,0.51,0.69,69,High
14737,41,110000,1.0,0,0,0.0,0.0,9268,243797,0.04,0.38,38,Medium
20948,35,500000,0.1,0,0,-1.0,-1.2,60138,52207,1.15,0.21,21,Low
27636,23,70000,1.0,1,0,0.0,0.0,12714,337579,0.04,0.38,38,Medium
28730,31,300000,0.16,0,0,0.0,-0.5,24919,46533,0.54,0.33,33,Low
1774,25,50000,0.95,1,3,2.0,1.0,3500,47446,0.07,0.72,72,High
4907,46,340000,0.0,0,0,-2.0,-2.0,0,0,0.0,0.28,28,Low
19891,36,160000,0.11,0,0,-1.0,-1.0,20015,17905,1.12,0.28,28,Low
20145,41,140000,1.0,0,0,0.0,0.0,60000,596388,0.1,0.3,30,Low
5462,48,190000,1.0,0,0,0.0,0.0,40691,1114407,0.04,0.39,39,Medium
24013,24,20000,1.0,1,3,3.0,1.3,4336,110865,0.04,0.84,84,High
17622,31,20000,0.1,0,0,-1.0,-1.0,2912,2080,1.4,0.32,32,Low
13113,60,200000,1.0,0,0,0.0,0.0,30133,886631,0.03,0.41,41,Medium
978,28,180000,0.32,0,0,-1.0,-1.0,65127,58336,1.12,0.19,19,Low
19373,42,500000,0.96,0,0,0.0,0.0,179925,477917,0.38,0.09,9,Low
22112,29,60000,1.0,1,1,2.0,0.3,7840,278875,0.03,0.68,68,High
18255,52,80000,1.0,0,0,0.0,0.0,11702,296203,0.04,0.42,42,Medium
24602,46,310000,1.0,1,1,2.0,0.3,28934,647922,0.04,0.62,62,Medium
26931,45,20000,1.0,1,0,0.0,0.0,12000,59276,0.2,0.4,40,Medium
10823,27,140000,1.0,1,6,2.0,2.0,18570,589215,0.03,0.85,85,High
28015,28,150000,0.28,0,0,0.0,-0.5,33006,42703,0.77,0.3,30,Low
14309,40,500000,1.0,0,0,0.0,-1.5,99040,831063,0.12,0.26,26,Low
2817,49,100000,1.0,0,0,0.0,0.0,16455,441571,0.04,0.42,42,Medium
7603,47,10000,1.0,1,0,0.0,0.0,2776,21937,0.13,0.41,41,Medium
26332,38,100000,1.0,0,0,0.0,0.0,18436,369134,0.05,0.38,38,Medium
22768,38,500000,0.14,0,0,0.0,-1.0,61151,68327,0.89,0.25,25,Low
8841,31,120000,0.07,0,0,-1.0,-1.0,5998,7978,0.75,0.29,29,Low
10065,28,60000,1.0,1,0,0.0,0.0,39382,282213,0.14,0.32,32,Low
22779,33,390000,1.0,0,0,0.0,0.0,21524,459256,0.05,0.32,32,Low
690,32,80000,1.0,0,0,0.0,0.0,9611,279502,0.03,0.38,38,Medium
14928,25,50000,0.04,1,2,2.0,-0.5,0,1950,0.0,0.73,73,High
1085,23,80000,1.0,0,0,0.0,-0.2,11431,300820,0.04,0.37,37,Medium
8895,29,90000,1.0,0,0,0.0,0.0,14300,367406,0.04,0.38,38,Medium
4008,24,100000,0.02,0,1,1.0,-1.2,2563,2483,1.03,0.6,60,Medium
23519,33,250000,1.0,0,0,0.0,-0.8,93580,597635,0.16,0.23,23,Low
655,33,10000,1.0,0,0,0.0,0.0,8145,49507,0.16,0.41,41,Medium
8981,29,200000,0.36,0,0,-1.0,-1.0,86576,72983,1.19,0.16,16,Low
12347,28,190000,1.0,1,6,2.0,2.0,33350,998965,0.03,0.84,84,High
29738,46,100000,1.0,1,1,2.0,0.3,25700,601434,0.04,0.7,70,High
6242,29,270000,1.0,0,0,0.0,0.0,47500,1177980,0.04,0.32,32,Low
20390,24,10000,1.0,0,3,2.0,0.8,4100,39432,0.1,0.77,77,High
2151,30,100000,1.0,0,0,0.0,-0.2,38328,178295,0.21,0.29,29,Low
6492,38,300000,1.0,0,3,2.0,1.0,45350,1090205,0.04,0.7,70,High
21167,31,150000,1.0,1,3,3.0,1.0,24465,378016,0.06,0.79,79,High
3594,28,80000,1.0,0,3,2.0,1.0,17500,365365,0.05,0.75,75,High
10021,43,260000,0.05,0,0,0.0,-0.8,7288,12683,0.57,0.41,41,Medium
26247,30,80000,1.0,1,4,2.0,1.2,12800,366519,0.03,0.81,81,High
14472,28,110000,1.0,1,6,2.0,2.0,20100,539258,0.04,0.85,85,High
24867,36,150000,0.0,0,1,1.0,-1.2,3000,486,5.0,0.7,70,High
12441,49,150000,0.83,0,0,0.0,0.0,16712,124646,0.13,0.35,35,Medium
21532,23,50000,1.0,0,0,0.0,0.0,9707,224622,0.04,0.38,38,Medium
28041,30,200000,0.12,0,1,2.0,-0.8,24569,23807,1.03,0.65,65,Medium
3344,27,300000,1.0,1,0,0.0,0.0,72042,1704168,0.04,0.27,27,Low
19080,29,70000,1.0,0,0,0.0,0.0,29060,322438,0.09,0.35,35,Medium
3895,27,100000,1.0,0,0,0.0,0.0,17693,477762,0.04,0.38,38,Medium
5965,26,80000,1.0,0,0,0.0,0.0,18900,245929,0.08,0.34,34,Medium
21102,34,20000,1.0,0,1,2.0,0.0,3449,21147,0.16,0.66,66,Medium
29845,39,400000,0.2,0,0,0.0,-0.2,51944,78579,0.66,0.25,25,Low
10890,24,110000,1.0,0,0,0.0,0.0,20000,187089,0.11,0.31,31,Low
11696,53,20000,0.21,0,0,-1.0,-1.3,2170,4178,0.52,0.37,37,Medium
12072,26,50000,1.0,0,1,2.0,0.2,6360,71130,0.09,0.63,63,Medium
7207,41,450000,0.03,0,1,2.0,-0.2,9881,13995,0.71,0.66,66,Medium
23584,38,240000,1.0,0,0,0.0,0.0,40032,1133242,0.04,0.36,36,Medium
14560,41,150000,0.62,0,0,0.0,0.0,6410,92357,0.07,0.36,36,Medium
1403,44,70000,0.75,1,0,0.0,0.0,9500,52318,0.18,0.36,36,Medium
9518,24,50000,1.0,1,6,2.0,1.8,9900,211523,0.05,0.86,86,High
18540,25,20000,1.0,1,4,2.0,1.3,4299,59166,0.07,0.78,78,High
898,28,170000,1.0,1,6,2.0,2.0,33256,815421,0.04,0.84,84,High
10735,44,450000,0.08,0,0,-1.0,-1.0,17856,35756,0.5,0.28,28,Low
3077,22,50000,1.0,1,0,0.0,-0.2,6126,99720,0.06,0.35,35,Medium
9991,45,330000,0.82,0,0,0.0,0.0,10135,269187,0.04,0.36,36,Medium
3398,45,40000,1.0,1,2,2.0,0.5,3200,71890,0.04,0.73,73,High
3460,30,230000,1.0,1,1,2.0,0.3,27837,286507,0.1,0.57,57,Medium
24760,35,220000,1.0,1,4,2.0,1.2,45800,1165695,0.04,0.79,79,High
29814,35,250000,0.32,0,0,-1.0,-1.0,50471,79834,0.63,0.21,21,Low
1635,50,170000,1.0,0,0,0.0,0.0,58829,694973,0.08,0.31,31,Low
10076,34,160000,0.01,1,1,1.0,-0.8,3130,1882,1.66,0.62,62,Medium
5763,27,20000,1.0,0,1,2.0,0.3,7934,109112,0.07,0.69,69,High
12046,46,80000,1.0,0,0,0.0,0.0,18400,300987,0.06,0.4,40,Medium
22698,35,500000,1.0,0,0,0.0,0.0,181519,1468242,0.12,0.12,12,Low
5932,43,230000,1.0,0,0,0.0,0.0,28455,537742,0.05,0.35,35,Medium
17862,28,20000,1.0,0,0,0.0,0.0,8600,72202,0.12,0.38,38,Medium
18751,26,310000,0.26,0,0,0.0,0.0,22932,79467,0.29,0.29,29,Low
26152,42,200000,1.0,0,0,0.0,0.0,14410,483753,0.03,0.37,37,Medium
6252,43,120000,0.01,1,0,-2.0,-2.0,999,999,1.0,0.29,29,Low
24408,32,260000,0.03,1,0,-1.0,-1.0,7188,7188,1.0,0.3,30,Low
16081,31,220000,1.0,0,0,0.0,0.0,25500,457014,0.06,0.32,32,Low
15822,27,130000,0.02,0,0,-2.0,-2.0,4102,2112,1.94,0.27,27,Low
